txn_date,provinceEn,inflection,inflection_total,density,density_male,density_female,tourist,tourist_thai,tourist_foreign,pm25,pm10,update_date
3/10/2021,Nakhon Nayok,57,9914,260324,128842,131482,21362,21362,0,,,19/1/2022 7:23
3/10/2021,Nakhon Pathom,98,32676,922078,442736,479342,37242,37188,54,52,25,19/1/2022 7:23
3/10/2021,Nakhon Phanom,6,4807,717013,357096,359917,22046,22046,0,,,19/1/2022 7:23
3/10/2021,Nakhon Ratchasima,288,25783,2634213,1294009,1340204,236917,235237,1680,60,29,19/1/2022 7:23
3/10/2021,Nakhon Si Thammarat,378,17009,1549297,764402,784895,10942,10942,0,,,19/1/2022 7:23
3/10/2021,Nakhon Sawan,97,11480,1035673,505014,530659,28921,28763,158,47,27,19/1/2022 7:23
3/10/2021,Nonthaburi,180,62301,1286596,598356,688240,32482,32370,112,39,14,19/1/2022 7:23
3/10/2021,Narathiwat,442,25801,809130,400257,408873,1549,1549,0,35,25,19/1/2022 7:23
3/10/2021,Nan,0,2364,475962,238027,237935,57643,57453,190,,,19/1/2022 7:23
3/10/2021,Bueng Kan,0,1788,421923,211450,210473,7313,7296,17,,,19/1/2022 7:23
3/10/2021,Buri Ram,32,15758,1579696,783590,796106,48708,48574,134,,,19/1/2022 7:23
3/10/2021,Pathum Thani,117,38589,1187933,562786,625147,26324,26147,177,51,28,19/1/2022 7:23
3/10/2021,Prachuap Khiri Khan,94,11422,553609,274647,278962,262017,261857,160,,,19/1/2022 7:23
3/10/2021,Prachin Buri,362,16944,495017,244513,250504,17246,17246,0,60,37,19/1/2022 7:23
3/10/2021,Pattani,412,22874,729218,360169,369049,1157,1157,0,,,19/1/2022 7:23
3/10/2021,Phra Nakhon Si Ayutthaya,128,27907,820377,393914,426463,161519,160956,563,37,40,19/1/2022 7:23
3/10/2021,Phayao,3,1722,465061,226262,238799,21386,21386,0,38,20,19/1/2022 7:23
3/10/2021,Phang-nga,46,2718,268081,133851,134230,28887,21873,7014,,,19/1/2022 7:23
3/10/2021,Phatthalung,47,4655,522590,254511,268079,3107,3107,0,,,19/1/2022 7:23
3/10/2021,Phichit,12,4233,529974,258338,271636,11935,11935,0,,,19/1/2022 7:23
3/10/2021,Phitsanulok,26,4947,847418,414640,432778,52678,52480,198,,,19/1/2022 7:23
3/10/2021,Phuket,181,11806,419194,198106,221088,91363,64142,27221,49,20,19/1/2022 7:23
3/10/2021,Maha Sarakham,35,9762,949130,465310,483820,12910,12885,25,,,19/1/2022 7:23
3/10/2021,Mukdahan,17,2096,351338,175540,175798,38043,38043,0,,,19/1/2022 7:23
3/10/2021,Yala,783,24990,542002,269804,272198,1327,1327,0,54,25,19/1/2022 7:23
3/10/2021,Yasothon,8,5561,533454,266097,267357,6476,6476,0,,,19/1/2022 7:23
3/10/2021,Ranong,43,8978,194681,98240,96441,5367,5367,0,,,19/1/2022 7:23
3/10/2021,Rayong,533,33651,750107,368398,381709,51424,51159,265,53,32,19/1/2022 7:23
3/10/2021,Ratchaburi,253,30673,868830,422350,446480,88889,88772,117,,,19/1/2022 7:23
3/10/2021,Roi Et,18,12985,1296284,642133,654151,17276,17276,0,,,19/1/2022 7:23
3/10/2021,Lop Buri,91,14759,739712,368713,370999,47834,47796,38,,,19/1/2022 7:23
3/10/2021,Lampang,18,2285,725564,353383,372181,28742,28577,165,49,20,19/1/2022 7:23
3/10/2021,Lamphun,9,2225,401381,192875,208506,18167,18018,149,,,19/1/2022 7:23
3/10/2021,Si Sa Ket,26,15047,1457005,725113,731892,29110,29110,0,,,19/1/2022 7:23
3/10/2021,Sakon Nakhon,21,7181,1146320,569525,576795,37911,37911,0,,,19/1/2022 7:23
3/10/2021,Songkhla,353,32755,1431655,697409,734246,9362,9358,4,67,32,19/1/2022 7:23
3/10/2021,Satun,52,2336,324638,161492,163146,4965,4960,5,54,32,19/1/2022 7:23
3/10/2021,Samut Prakarn,796,114441,1356083,645776,710307,30524,30346,178,,,19/1/2022 7:23
3/10/2021,Samut Songkhram,48,10437,191082,91247,99835,44761,44761,0,31,20,19/1/2022 7:23
3/10/2021,Samut Sakhon,144,106955,586194,282490,303704,20981,20981,0,57,34,19/1/2022 7:23
3/10/2021,Saraburi,191,27093,644040,316399,327641,62770,62680,90,59,72,19/1/2022 7:23
3/10/2021,Sa kaeo,111,14125,561690,280406,281284,11217,10519,698,34,21,19/1/2022 7:23
3/10/2021,Sing Buri,16,2685,204869,97319,107550,15147,15124,23,,,19/1/2022 7:23
3/10/2021,Suphan Buri,52,12860,835825,403209,432616,112708,112708,0,,,19/1/2022 7:23
3/10/2021,Surat Thani,195,12880,1072403,527376,545027,9650,6323,3327,73,29,19/1/2022 7:23
3/10/2021,Surin,65,15126,1376625,684726,691899,19225,19203,22,,,19/1/2022 7:23
3/10/2021,Sukhothai,14,5595,585595,283519,302076,18172,17814,358,,,19/1/2022 7:23
3/10/2021,Nong Khai,8,3220,516972,256377,260595,29617,29500,117,30,13,19/1/2022 7:23
3/10/2021,Nong Bua Lam Phu,27,3799,508984,253786,255198,3417,3402,15,,,19/1/2022 7:23
3/10/2021,Amnat Charoen,5,2797,376306,187145,189161,4821,4821,0,,,19/1/2022 7:23
3/10/2021,Udon Thani,208,18440,1566668,775641,791027,44698,44548,150,,,19/1/2022 7:23
3/10/2021,Uttaradit,9,3921,446617,217679,228938,16832,16832,0,,,19/1/2022 7:23
3/10/2021,Uthai Thani,13,3402,325234,158965,166269,4910,4910,0,,,19/1/2022 7:23
3/10/2021,Ubon Ratchathani,177,17356,1867597,932041,935556,60742,60742,0,60,24,19/1/2022 7:23
3/10/2021,Ang Thong,30,10575,275167,131646,143521,15302,15302,0,,,19/1/2022 7:23
3/10/2021,Chiang Rai,13,3791,1298092,630910,667182,116319,115525,794,33,15,19/1/2022 7:23
3/10/2021,Chiang Mai,88,13093,1788340,863999,924341,214715,212787,1928,51,26,19/1/2022 7:23
3/10/2021,Phetchaburi,82,18890,482659,232915,249744,301889,301778,111,,,19/1/2022 7:23
3/10/2021,Phetchabun,38,9476,978584,482468,496116,84525,84467,58,,,19/1/2022 7:23
3/10/2021,Loei,10,3046,638788,319998,318790,83583,83511,72,,,19/1/2022 7:23
3/10/2021,Phrae,4,1604,435038,209644,225394,19532,19532,0,49,24,19/1/2022 7:23
3/10/2021,Mae Hong Son,14,752,285804,144781,141023,33309,33043,266,13,5,19/1/2022 7:23
3/10/2021,,0,173,,,,,,,,,19/1/2022 7:23
4/10/2021,Krabi,122,4828,479040,237966,241074,6644,6408,236,,,19/1/2022 7:23
4/10/2021,Bangkok,1144,400093,5534354,2596396,2937958,535508,483200,52308,73,43,19/1/2022 7:23
4/10/2021,Kanchanaburi,139,18073,894097,448418,445679,467938,467816,122,29,27,19/1/2022 7:23
4/10/2021,Kalasin,4,7740,975928,482318,493610,31863,31863,0,,,19/1/2022 7:23
4/10/2021,Kamphaeng Phet,49,7081,712417,351684,360733,10935,10935,0,,,19/1/2022 7:23
4/10/2021,Khon Kaen,160,15291,1791477,880238,911239,78172,78172,0,74,37,19/1/2022 7:23
4/10/2021,Chanthaburi,259,12440,536488,262258,274230,49181,49069,112,,,19/1/2022 7:23
4/10/2021,Chachoengsao,71,32437,723575,354550,369025,192208,192208,0,51,35,19/1/2022 7:23
4/10/2021,Chon Buri,594,92571,1582463,771883,810580,224103,223216,887,50, ,19/1/2022 7:23
4/10/2021,Chai Nat,1,2310,320853,154238,166615,25249,25249,0,,,19/1/2022 7:23
4/10/2021,Chaiyaphum,58,10745,1122445,554477,567968,24350,24317,33,,,19/1/2022 7:23
4/10/2021,Chumphon,136,9588,509477,251470,258007,7560,7560,0,,,19/1/2022 7:23
4/10/2021,Trang,99,6069,639979,312812,327167,7387,7387,0,,,19/1/2022 7:23
4/10/2021,Trat,48,5248,228426,112944,115482,51815,51639,176,,,19/1/2022 7:23
4/10/2021,Tak,170,16658,675561,341512,334049,23928,23928,0,,,19/1/2022 7:23
4/10/2021,Nakhon Nayok,12,9926,260324,128842,131482,21362,21362,0,,,19/1/2022 7:23
4/10/2021,Nakhon Pathom,109,32785,922078,442736,479342,37242,37188,54,53,37,19/1/2022 7:23
4/10/2021,Nakhon Phanom,6,4813,717013,357096,359917,22046,22046,0,,,19/1/2022 7:23
4/10/2021,Nakhon Ratchasima,111,25894,2634213,1294009,1340204,236917,235237,1680,68,29,19/1/2022 7:23
4/10/2021,Nakhon Si Thammarat,314,17323,1549297,764402,784895,10942,10942,0,,,19/1/2022 7:23
4/10/2021,Nakhon Sawan,102,11582,1035673,505014,530659,28921,28763,158,51,25,19/1/2022 7:23
4/10/2021,Nonthaburi,198,62499,1286596,598356,688240,32482,32370,112,50,18,19/1/2022 7:23
4/10/2021,Narathiwat,315,26116,809130,400257,408873,1549,1549,0,56,11,19/1/2022 7:23
4/10/2021,Nan,0,2364,475962,238027,237935,57643,57453,190,,,19/1/2022 7:23
4/10/2021,Bueng Kan,6,1794,421923,211450,210473,7313,7296,17,,,19/1/2022 7:23
4/10/2021,Buri Ram,33,15791,1579696,783590,796106,48708,48574,134,,,19/1/2022 7:23
4/10/2021,Pathum Thani,50,38639,1187933,562786,625147,26324,26147,177,52,36,19/1/2022 7:23
4/10/2021,Prachuap Khiri Khan,79,11501,553609,274647,278962,262017,261857,160,,,19/1/2022 7:23
4/10/2021,Prachin Buri,270,17214,495017,244513,250504,17246,17246,0,63,38,19/1/2022 7:23
4/10/2021,Pattani,406,23280,729218,360169,369049,1157,1157,0,,,19/1/2022 7:23
4/10/2021,Phra Nakhon Si Ayutthaya,90,27997,820377,393914,426463,161519,160956,563,53,45,19/1/2022 7:23
4/10/2021,Phayao,3,1725,465061,226262,238799,21386,21386,0,49,20,19/1/2022 7:23
4/10/2021,Phang-nga,58,2776,268081,133851,134230,28887,21873,7014,,,19/1/2022 7:23
4/10/2021,Phatthalung,440,5095,522590,254511,268079,3107,3107,0,,,19/1/2022 7:23
4/10/2021,Phichit,15,4248,529974,258338,271636,11935,11935,0,,,19/1/2022 7:23
4/10/2021,Phitsanulok,19,4966,847418,414640,432778,52678,52480,198,,,19/1/2022 7:23
4/10/2021,Phuket,180,11986,419194,198106,221088,91363,64142,27221,49,21,19/1/2022 7:23
4/10/2021,Maha Sarakham,38,9800,949130,465310,483820,12910,12885,25,,,19/1/2022 7:23
4/10/2021,Mukdahan,24,2120,351338,175540,175798,38043,38043,0,,,19/1/2022 7:23
4/10/2021,Yala,764,25754,542002,269804,272198,1327,1327,0,55,15,19/1/2022 7:23
4/10/2021,Yasothon,5,5566,533454,266097,267357,6476,6476,0,,,19/1/2022 7:23
4/10/2021,Ranong,31,9009,194681,98240,96441,5367,5367,0,,,19/1/2022 7:23
4/10/2021,Rayong,297,33948,750107,368398,381709,51424,51159,265,67,32,19/1/2022 7:23
4/10/2021,Ratchaburi,300,30973,868830,422350,446480,88889,88772,117,,,19/1/2022 7:23
4/10/2021,Roi Et,17,13002,1296284,642133,654151,17276,17276,0,,,19/1/2022 7:23
4/10/2021,Lop Buri,92,14851,739712,368713,370999,47834,47796,38,,,19/1/2022 7:23
4/10/2021,Lampang,9,2294,725564,353383,372181,28742,28577,165,59,19,19/1/2022 7:23
4/10/2021,Lamphun,28,2253,401381,192875,208506,18167,18018,149,,,19/1/2022 7:23
4/10/2021,Si Sa Ket,26,15073,1457005,725113,731892,29110,29110,0,,,19/1/2022 7:23
4/10/2021,Sakon Nakhon,27,7208,1146320,569525,576795,37911,37911,0,,,19/1/2022 7:23
4/10/2021,Songkhla,485,33240,1431655,697409,734246,9362,9358,4,64,38,19/1/2022 7:23
4/10/2021,Satun,41,2377,324638,161492,163146,4965,4960,5,62,21,19/1/2022 7:23
4/10/2021,Samut Prakarn,386,114827,1356083,645776,710307,30524,30346,178,,,19/1/2022 7:23
4/10/2021,Samut Songkhram,35,10472,191082,91247,99835,44761,44761,0,44,28,19/1/2022 7:23
4/10/2021,Samut Sakhon,145,107100,586194,282490,303704,20981,20981,0,60,47,19/1/2022 7:23
4/10/2021,Saraburi,197,27290,644040,316399,327641,62770,62680,90,73,75,19/1/2022 7:23
4/10/2021,Sa kaeo,77,14202,561690,280406,281284,11217,10519,698,44,21,19/1/2022 7:23
4/10/2021,Sing Buri,8,2693,204869,97319,107550,15147,15124,23,,,19/1/2022 7:23
4/10/2021,Suphan Buri,54,12914,835825,403209,432616,112708,112708,0,,,19/1/2022 7:23
4/10/2021,Surat Thani,227,13107,1072403,527376,545027,9650,6323,3327,63,26,19/1/2022 7:23
4/10/2021,Surin,60,15186,1376625,684726,691899,19225,19203,22,,,19/1/2022 7:23
4/10/2021,Sukhothai,7,5602,585595,283519,302076,18172,17814,358,,,19/1/2022 7:23
4/10/2021,Nong Khai,17,3237,516972,256377,260595,29617,29500,117,31,15,19/1/2022 7:23
4/10/2021,Nong Bua Lam Phu,29,3828,508984,253786,255198,3417,3402,15,,,19/1/2022 7:23
4/10/2021,Amnat Charoen,0,2797,376306,187145,189161,4821,4821,0,,,19/1/2022 7:23
4/10/2021,Udon Thani,217,18657,1566668,775641,791027,44698,44548,150,,,19/1/2022 7:23
4/10/2021,Uttaradit,8,3929,446617,217679,228938,16832,16832,0,,,19/1/2022 7:23
4/10/2021,Uthai Thani,3,3405,325234,158965,166269,4910,4910,0,,,19/1/2022 7:23
4/10/2021,Ubon Ratchathani,92,17448,1867597,932041,935556,60742,60742,0,55,15,19/1/2022 7:23
4/10/2021,Ang Thong,42,10617,275167,131646,143521,15302,15302,0,,,19/1/2022 7:23
4/10/2021,Chiang Rai,18,3809,1298092,630910,667182,116319,115525,794,43,19,19/1/2022 7:23
4/10/2021,Chiang Mai,94,13187,1788340,863999,924341,214715,212787,1928,55,27,19/1/2022 7:23
4/10/2021,Phetchaburi,80,18970,482659,232915,249744,301889,301778,111,,,19/1/2022 7:23
4/10/2021,Phetchabun,40,9516,978584,482468,496116,84525,84467,58,,,19/1/2022 7:23
4/10/2021,Loei,18,3064,638788,319998,318790,83583,83511,72,,,19/1/2022 7:23
4/10/2021,Phrae,2,1606,435038,209644,225394,19532,19532,0,57,18,19/1/2022 7:23
4/10/2021,Mae Hong Son,20,772,285804,144781,141023,33309,33043,266,24,11,19/1/2022 7:23
4/10/2021,,0,173,,,,,,,,,19/1/2022 7:23
5/10/2021,Krabi,159,4987,479040,237966,241074,6644,6408,236,,,19/1/2022 7:23
5/10/2021,Bangkok,1330,401423,5534354,2596396,2937958,535508,483200,52308,83,26,19/1/2022 7:23
5/10/2021,Kanchanaburi,166,18239,894097,448418,445679,467938,467816,122,44,10,19/1/2022 7:23
5/10/2021,Kalasin,28,7768,975928,482318,493610,31863,31863,0,,,19/1/2022 7:23
5/10/2021,Kamphaeng Phet,18,7099,712417,351684,360733,10935,10935,0,,,19/1/2022 7:23
5/10/2021,Khon Kaen,110,15401,1791477,880238,911239,78172,78172,0,73,31,19/1/2022 7:23
5/10/2021,Chanthaburi,174,12614,536488,262258,274230,49181,49069,112,,,19/1/2022 7:23
5/10/2021,Chachoengsao,97,32534,723575,354550,369025,192208,192208,0,65,29,19/1/2022 7:23
5/10/2021,Chon Buri,562,93133,1582463,771883,810580,224103,223216,887, ,52,19/1/2022 7:23
5/10/2021,Chai Nat,6,2316,320853,154238,166615,25249,25249,0,,,19/1/2022 7:23
5/10/2021,Chaiyaphum,12,10757,1122445,554477,567968,24350,24317,33,,,19/1/2022 7:23
5/10/2021,Chumphon,149,9737,509477,251470,258007,7560,7560,0,,,19/1/2022 7:23
5/10/2021,Trang,95,6164,639979,312812,327167,7387,7387,0,,,19/1/2022 7:23
5/10/2021,Trat,87,5335,228426,112944,115482,51815,51639,176,,,19/1/2022 7:23
5/10/2021,Tak,229,16887,675561,341512,334049,23928,23928,0,,,19/1/2022 7:23
5/10/2021,Nakhon Nayok,15,9941,260324,128842,131482,21362,21362,0,,,19/1/2022 7:23
5/10/2021,Nakhon Pathom,107,32892,922078,442736,479342,37242,37188,54,74,15,19/1/2022 7:23
5/10/2021,Nakhon Phanom,2,4815,717013,357096,359917,22046,22046,0,,,19/1/2022 7:23
5/10/2021,Nakhon Ratchasima,131,26025,2634213,1294009,1340204,236917,235237,1680,59,18,19/1/2022 7:23
5/10/2021,Nakhon Si Thammarat,457,17780,1549297,764402,784895,10942,10942,0,,,19/1/2022 7:23
5/10/2021,Nakhon Sawan,86,11668,1035673,505014,530659,28921,28763,158,47,23,19/1/2022 7:23
5/10/2021,Nonthaburi,159,62658,1286596,598356,688240,32482,32370,112,51,19,19/1/2022 7:23
5/10/2021,Narathiwat,461,26577,809130,400257,408873,1549,1549,0,25,12,19/1/2022 7:23
5/10/2021,Nan,0,2364,475962,238027,237935,57643,57453,190,,,19/1/2022 7:23
5/10/2021,Bueng Kan,3,1797,421923,211450,210473,7313,7296,17,,,19/1/2022 7:23
5/10/2021,Buri Ram,55,15846,1579696,783590,796106,48708,48574,134,,,19/1/2022 7:23
5/10/2021,Pathum Thani,41,38680,1187933,562786,625147,26324,26147,177,66,17,19/1/2022 7:23
5/10/2021,Prachuap Khiri Khan,78,11579,553609,274647,278962,262017,261857,160,,,19/1/2022 7:23
5/10/2021,Prachin Buri,179,17393,495017,244513,250504,17246,17246,0,64,29,19/1/2022 7:23
5/10/2021,Pattani,532,23812,729218,360169,369049,1157,1157,0,,,19/1/2022 7:23
5/10/2021,Phra Nakhon Si Ayutthaya,127,28124,820377,393914,426463,161519,160956,563,56,30,19/1/2022 7:23
5/10/2021,Phayao,1,1726,465061,226262,238799,21386,21386,0,55,23,19/1/2022 7:23
5/10/2021,Phang-nga,69,2845,268081,133851,134230,28887,21873,7014,,,19/1/2022 7:23
5/10/2021,Phatthalung,74,5169,522590,254511,268079,3107,3107,0,,,19/1/2022 7:23
5/10/2021,Phichit,4,4252,529974,258338,271636,11935,11935,0,,,19/1/2022 7:23
5/10/2021,Phitsanulok,28,4994,847418,414640,432778,52678,52480,198,,,19/1/2022 7:23
5/10/2021,Phuket,177,12163,419194,198106,221088,91363,64142,27221,48,21,19/1/2022 7:23
5/10/2021,Maha Sarakham,57,9857,949130,465310,483820,12910,12885,25,,,19/1/2022 7:23
5/10/2021,Mukdahan,6,2126,351338,175540,175798,38043,38043,0,,,19/1/2022 7:23
5/10/2021,Yala,431,26185,542002,269804,272198,1327,1327,0,33,15,19/1/2022 7:23
5/10/2021,Yasothon,5,5571,533454,266097,267357,6476,6476,0,,,19/1/2022 7:23
5/10/2021,Ranong,18,9027,194681,98240,96441,5367,5367,0,,,19/1/2022 7:23
5/10/2021,Rayong,318,34266,750107,368398,381709,51424,51159,265,82,23,19/1/2022 7:23
5/10/2021,Ratchaburi,258,31231,868830,422350,446480,88889,88772,117,,,19/1/2022 7:23
5/10/2021,Roi Et,2,13004,1296284,642133,654151,17276,17276,0,,,19/1/2022 7:23
5/10/2021,Lop Buri,65,14916,739712,368713,370999,47834,47796,38,,,19/1/2022 7:23
5/10/2021,Lampang,6,2300,725564,353383,372181,28742,28577,165,58,19,19/1/2022 7:23
5/10/2021,Lamphun,18,2271,401381,192875,208506,18167,18018,149,,,19/1/2022 7:23
5/10/2021,Si Sa Ket,67,15140,1457005,725113,731892,29110,29110,0,,,19/1/2022 7:23
5/10/2021,Sakon Nakhon,67,7275,1146320,569525,576795,37911,37911,0,,,19/1/2022 7:23
5/10/2021,Songkhla,468,33708,1431655,697409,734246,9362,9358,4,69,27,19/1/2022 7:23
5/10/2021,Satun,40,2417,324638,161492,163146,4965,4960,5,39,28,19/1/2022 7:23
5/10/2021,Samut Prakarn,593,115420,1356083,645776,710307,30524,30346,178,,,19/1/2022 7:23
5/10/2021,Samut Songkhram,49,10521,191082,91247,99835,44761,44761,0,59,13,19/1/2022 7:23
5/10/2021,Samut Sakhon,357,107457,586194,282490,303704,20981,20981,0,82,24,19/1/2022 7:23
5/10/2021,Saraburi,112,27402,644040,316399,327641,62770,62680,90,75,58,19/1/2022 7:23
5/10/2021,Sa kaeo,111,14313,561690,280406,281284,11217,10519,698,40,10,19/1/2022 7:23
5/10/2021,Sing Buri,5,2698,204869,97319,107550,15147,15124,23,,,19/1/2022 7:23
5/10/2021,Suphan Buri,58,12972,835825,403209,432616,112708,112708,0,,,19/1/2022 7:23
5/10/2021,Surat Thani,161,13268,1072403,527376,545027,9650,6323,3327,72,29,19/1/2022 7:23
5/10/2021,Surin,61,15247,1376625,684726,691899,19225,19203,22,,,19/1/2022 7:23
5/10/2021,Sukhothai,8,5610,585595,283519,302076,18172,17814,358,,,19/1/2022 7:23
5/10/2021,Nong Khai,4,3241,516972,256377,260595,29617,29500,117,37,14,19/1/2022 7:23
5/10/2021,Nong Bua Lam Phu,15,3843,508984,253786,255198,3417,3402,15,,,19/1/2022 7:23
5/10/2021,Amnat Charoen,8,2805,376306,187145,189161,4821,4821,0,,,19/1/2022 7:23
5/10/2021,Udon Thani,173,18830,1566668,775641,791027,44698,44548,150,,,19/1/2022 7:23
5/10/2021,Uttaradit,10,3939,446617,217679,228938,16832,16832,0,,,19/1/2022 7:23
5/10/2021,Uthai Thani,8,3413,325234,158965,166269,4910,4910,0,,,19/1/2022 7:23
5/10/2021,Ubon Ratchathani,65,17513,1867597,932041,935556,60742,60742,0,28,16,19/1/2022 7:23
5/10/2021,Ang Thong,24,10641,275167,131646,143521,15302,15302,0,,,19/1/2022 7:23
5/10/2021,Chiang Rai,20,3829,1298092,630910,667182,116319,115525,794,55,18,19/1/2022 7:23
5/10/2021,Chiang Mai,64,13251,1788340,863999,924341,214715,212787,1928,59,27,19/1/2022 7:23
5/10/2021,Phetchaburi,48,19018,482659,232915,249744,301889,301778,111,,,19/1/2022 7:23
5/10/2021,Phetchabun,43,9559,978584,482468,496116,84525,84467,58,,,19/1/2022 7:23
5/10/2021,Loei,26,3090,638788,319998,318790,83583,83511,72,,,19/1/2022 7:23
5/10/2021,Phrae,3,1609,435038,209644,225394,19532,19532,0,45,21,19/1/2022 7:23
5/10/2021,Mae Hong Son,9,781,285804,144781,141023,33309,33043,266,46,10,19/1/2022 7:23
5/10/2021,,0,173,,,,,,,,,19/1/2022 7:23
6/10/2021,Krabi,52,5039,479040,237966,241074,6644,6408,236,,,19/1/2022 7:23
6/10/2021,Bangkok,1213,402636,5534354,2596396,2937958,535508,483200,52308,64,34,19/1/2022 7:23
6/10/2021,Kanchanaburi,112,18351,894097,448418,445679,467938,467816,122,22,13,19/1/2022 7:23
6/10/2021,Kalasin,41,7809,975928,482318,493610,31863,31863,0,,,19/1/2022 7:23
6/10/2021,Kamphaeng Phet,31,7130,712417,351684,360733,10935,10935,0,,,19/1/2022 7:23
6/10/2021,Khon Kaen,141,15542,1791477,880238,911239,78172,78172,0,58,38,19/1/2022 7:23
6/10/2021,Chanthaburi,245,12859,536488,262258,274230,49181,49069,112,,,19/1/2022 7:23
6/10/2021,Chachoengsao,172,32706,723575,354550,369025,192208,192208,0,56,35,19/1/2022 7:23
6/10/2021,Chon Buri,606,93739,1582463,771883,810580,224103,223216,887,75,29,19/1/2022 7:23
6/10/2021,Chai Nat,5,2321,320853,154238,166615,25249,25249,0,,,19/1/2022 7:23
6/10/2021,Chaiyaphum,11,10768,1122445,554477,567968,24350,24317,33,,,19/1/2022 7:23
6/10/2021,Chumphon,150,9887,509477,251470,258007,7560,7560,0,,,19/1/2022 7:23
6/10/2021,Trang,64,6228,639979,312812,327167,7387,7387,0,,,19/1/2022 7:23
6/10/2021,Trat,120,5455,228426,112944,115482,51815,51639,176,,,19/1/2022 7:23
6/10/2021,Tak,199,17086,675561,341512,334049,23928,23928,0,,,19/1/2022 7:23
6/10/2021,Nakhon Nayok,51,9992,260324,128842,131482,21362,21362,0,,,19/1/2022 7:23
6/10/2021,Nakhon Pathom,71,32963,922078,442736,479342,37242,37188,54,35,19,19/1/2022 7:23
6/10/2021,Nakhon Phanom,5,4820,717013,357096,359917,22046,22046,0,,,19/1/2022 7:23
6/10/2021,Nakhon Ratchasima,127,26152,2634213,1294009,1340204,236917,235237,1680,46,26,19/1/2022 7:23
6/10/2021,Nakhon Si Thammarat,259,18039,1549297,764402,784895,10942,10942,0,,,19/1/2022 7:23
6/10/2021,Nakhon Sawan,150,11818,1035673,505014,530659,28921,28763,158,46,18,19/1/2022 7:23
6/10/2021,Nonthaburi,151,62809,1286596,598356,688240,32482,32370,112,30,23,19/1/2022 7:23
6/10/2021,Narathiwat,513,27090,809130,400257,408873,1549,1549,0,26,12,19/1/2022 7:23
6/10/2021,Nan,1,2365,475962,238027,237935,57643,57453,190,,,19/1/2022 7:23
6/10/2021,Bueng Kan,15,1812,421923,211450,210473,7313,7296,17,,,19/1/2022 7:23
6/10/2021,Buri Ram,46,15892,1579696,783590,796106,48708,48574,134,,,19/1/2022 7:23
6/10/2021,Pathum Thani,65,38745,1187933,562786,625147,26324,26147,177,44,26,19/1/2022 7:23
6/10/2021,Prachuap Khiri Khan,125,11704,553609,274647,278962,262017,261857,160,,,19/1/2022 7:23
6/10/2021,Prachin Buri,313,17706,495017,244513,250504,17246,17246,0,55,33,19/1/2022 7:23
6/10/2021,Pattani,309,24121,729218,360169,369049,1157,1157,0,,,19/1/2022 7:23
6/10/2021,Phra Nakhon Si Ayutthaya,52,28176,820377,393914,426463,161519,160956,563,29,35,19/1/2022 7:23
6/10/2021,Phayao,1,1727,465061,226262,238799,21386,21386,0,48,17,19/1/2022 7:23
6/10/2021,Phang-nga,94,2939,268081,133851,134230,28887,21873,7014,,,19/1/2022 7:23
6/10/2021,Phatthalung,118,5287,522590,254511,268079,3107,3107,0,,,19/1/2022 7:23
6/10/2021,Phichit,23,4275,529974,258338,271636,11935,11935,0,,,19/1/2022 7:23
6/10/2021,Phitsanulok,36,5030,847418,414640,432778,52678,52480,198,,,19/1/2022 7:23
6/10/2021,Phuket,179,12342,419194,198106,221088,91363,64142,27221,50,25,19/1/2022 7:23
6/10/2021,Maha Sarakham,51,9908,949130,465310,483820,12910,12885,25,,,19/1/2022 7:23
